,age,income,class,response,segment,events
4710,61,130.70868500225416,0,1,1,4
4711,28,39.43846846781932,0,0,0,5
4712,37,76.54657132653483,0,1,1,3
4713,33,88.89395441483731,0,0,0,2
4714,64,195.93056921840025,1,1,2,4
4715,26,154.3573309637771,0,1,1,4
4716,62,377.24416910904,2,1,2,4
4717,66,145.82609367829232,0,0,0,5
4718,30,76.25988996635131,0,1,1,2
4719,71,94.18084024458878,0,1,1,2
4720,57,116.89451198463048,1,1,2,5
4721,50,121.7799884050041,1,1,2,4
4722,38,163.6392219154078,1,1,2,2
4723,28,125.34333034309637,0,1,1,1
4724,31,76.05739718282312,0,0,0,3
4725,51,70.84482464543319,0,0,0,4
4726,43,66.26289400990777,0,1,1,3
4727,70,108.24105282878794,0,0,0,5
4728,68,173.55239147170363,1,0,1,0
4729,24,182.19823075769224,0,1,1,2
4730,70,235.82088746746803,2,0,1,5
4731,51,98.24091163963504,1,0,1,1
4732,74,207.23846516273485,2,1,2,3
4733,55,56.431102706093554,0,1,1,4
4734,48,78.81263661263145,0,1,1,3
4735,42,137.52698145952374,0,0,0,5
4736,18,255.97671053807508,1,1,2,2
4737,35,158.12807369720042,1,1,2,1
4738,55,107.63892707763416,1,1,2,2
4739,17,90.9471652609836,0,1,1,4
4740,42,79.25450510429718,0,0,0,0
4741,16,120.11135964167288,0,0,0,3
4742,27,36.19317901048251,0,0,0,1
4743,55,74.14994507695636,0,0,0,4
4744,60,118.29875715198472,0,0,0,1
4745,41,71.377993848637,0,1,1,2
4746,60,247.18675171738178,2,1,2,4
4747,38,99.60019234674184,0,0,0,1
4748,40,96.00885048622129,0,0,0,1
4749,45,149.26221305557993,0,0,0,1
4750,61,317.4820284723249,2,0,1,6
4751,47,100.51575848561228,0,1,1,5
4752,16,95.2236810174305,0,1,1,1
4753,23,179.77250775516785,0,0,0,1
4754,53,122.73717271924946,1,1,2,5
4755,19,110.34744009265685,0,1,1,3
4756,48,114.4013168300035,0,0,0,5
4757,19,170.87477458539115,0,0,0,5
4758,57,261.5286145587939,2,1,2,4
4759,70,90.27967739072272,0,0,0,0
4760,66,217.54427432407658,2,1,2,2
4761,20,116.39145253887817,0,0,0,5
4762,62,109.41699745582642,0,1,1,2
4763,45,47.003819308570876,0,1,1,2
4764,53,86.75219549585799,1,1,2,3
4765,45,59.86008772399357,0,1,1,6
4766,70,135.43782096600322,0,0,0,3
4767,58,71.0411439623019,0,0,0,5
4768,62,220.55584071049117,2,0,1,2
4769,68,90.75871570362273,0,1,1,4
4770,22,97.26827039244836,0,0,0,3
4771,31,82.58747822515554,0,1,1,1
4772,31,69.66685348867479,0,1,1,5
4773,17,60.07276557317296,0,1,1,1
4774,19,90.44897943303855,0,0,0,1
4775,39,62.57412464850711,0,1,1,1
4776,73,87.2533921473505,0,0,0,5
4777,62,62.04979516154543,0,1,1,4
4778,32,97.11893033505194,0,0,0,1
4779,41,82.85382925621516,0,0,0,4
4780,64,276.10904840514957,2,0,1,4
4781,49,73.93794787894026,0,0,0,1
4782,58,310.80311196059023,2,1,2,2
4783,27,50.37147821320448,0,1,1,3
4784,49,69.12306562069568,0,0,0,3
4785,19,129.12379894039483,0,1,1,4
4786,31,156.07414268852781,1,1,2,2
4787,41,268.89130710077274,2,0,1,3
4788,56,299.4982748759415,2,0,1,6
4789,70,152.46267034529205,1,0,1,4
4790,33,159.64005702506157,1,0,1,3
4791,48,101.26394616668378,0,1,1,2
4792,56,194.0916262025255,2,0,1,2
4793,68,116.45192136827157,0,0,0,5
4794,42,61.08843093111138,0,0,0,6
4795,47,49.1514962154999,0,1,1,5
4796,67,133.84949500117153,0,1,1,5
4797,48,88.88288933561569,0,1,1,1
4798,28,157.4584944970918,0,0,0,1
4799,62,185.30147088447262,1,1,2,5
4800,30,131.56625813279496,0,0,0,4
4801,61,260.8881084417145,2,0,1,2
4802,33,47.880462319609364,0,0,0,2
4803,16,23.562651109177335,0,1,1,3
4804,49,123.81319383705186,0,1,1,2
4805,51,86.32022632575138,1,0,1,2
4806,59,134.87712577136858,1,0,1,3
4807,17,116.68799466364446,0,1,1,1
4808,62,117.29932269311959,0,1,1,4
4809,31,104.18882513307892,0,0,0,1
4810,23,94.48437125361465,0,1,1,4
4811,49,54.0547779443326,0,1,1,6
4812,52,75.42102098406936,1,0,1,4
4813,70,99.07367321736213,0,1,1,4
4814,48,87.05453205763033,0,0,0,4
4815,63,172.69694024073453,1,1,2,5
4816,20,52.785350486353366,0,1,1,2
4817,35,167.64377701145872,1,1,2,3
4818,48,90.89162845869066,0,0,0,3
4819,21,51.19445047370119,0,1,1,3
4820,69,94.12870657951767,0,0,0,3
4821,40,112.48163737490316,0,0,0,2
4822,38,166.01082815078212,1,0,1,5
4823,32,104.18062759127807,0,0,0,2
4824,65,291.9959927773625,2,1,2,3
4825,38,85.92021431977362,0,1,1,3
4826,49,118.31540021222673,0,1,1,3
4827,72,232.95186028433758,2,0,1,0
4828,36,155.86400285012758,1,0,1,6
4829,20,30.137857088437812,0,0,0,1
4830,43,60.37078685179328,0,1,1,6
4831,71,148.06892269729568,0,1,1,3
4832,41,102.40281843170467,0,1,1,4
4833,36,63.10451283505996,0,0,0,2
4834,50,84.6040652101315,1,0,1,6
4835,54,67.29986015716361,0,1,1,5
4836,27,50.329533250377594,0,1,1,5
4837,54,103.2960409006783,1,1,2,4
4838,28,249.23420919560405,1,0,1,4
4839,52,353.32588978046067,2,1,2,1
4840,25,56.68183794863144,0,0,0,2
4841,20,119.27162822845052,0,1,1,1
4842,46,226.6969240099667,1,1,2,3
4843,16,109.69224892440059,0,0,0,3
4844,19,43.23761412193058,0,0,0,5
4845,59,287.0081446555463,2,0,1,3
4846,53,172.4281914334729,2,1,2,1
4847,21,81.92159538934773,0,0,0,1
4848,40,201.36349735441854,1,1,2,6
4849,58,136.9243677940233,1,1,2,3
4850,66,90.26561874420594,0,0,0,6
4851,24,98.37355679079307,0,1,1,3
4852,24,103.02742976429226,0,1,1,4
4853,51,146.76313682289197,1,1,2,5
4854,30,74.86842984422825,0,1,1,1
4855,29,65.576053835034,0,1,1,3
4856,42,85.12886154061763,0,0,0,3
4857,62,108.61135678828965,0,0,0,4
4858,52,162.21471357821758,2,0,1,5
4859,61,142.97756137615409,0,0,0,3
4860,58,187.03337166536224,2,0,1,0
4861,42,183.53030008206798,1,0,1,6
4862,46,152.3500267920182,1,0,1,4
4863,74,136.0261490534848,0,1,1,3
4864,19,189.2174786097521,0,0,0,5
4865,28,42.97328567716637,0,1,1,2
4866,60,64.92303399000471,0,0,0,5
4867,71,105.25219303004287,0,0,0,5
4868,72,138.26685631456854,0,1,1,3
4869,51,85.03448225821161,1,0,1,3
4870,38,51.090764480905996,0,1,1,1
4871,49,173.79164865788982,1,0,1,3
4872,40,166.55875658624007,1,1,2,3
4873,39,41.50170606582665,0,1,1,2
4874,48,134.31677888494582,0,1,1,5
4875,26,110.63241848540119,0,0,0,2
4876,42,85.56696316766167,0,1,1,2
4877,30,72.16570975669555,0,0,0,3
4878,37,153.0697285920256,1,1,2,5
4879,33,196.59787514560392,1,1,2,3
4880,19,24.691344289205304,0,0,0,2
4881,29,216.88780253307903,1,1,2,1
4882,43,157.2677799985587,1,0,1,3
4883,28,96.84420897908461,0,0,0,4
4884,57,68.36314155883373,0,1,1,3
4885,37,37.030839946253735,0,1,1,5
4886,33,137.74697474985572,0,1,1,3
4887,32,258.40699961274527,2,1,2,2
4888,32,73.67291399502314,0,1,1,0
4889,54,56.2037572440927,0,0,0,3
4890,26,163.24031472266367,0,1,1,3
4891,66,228.83863371503367,2,1,2,4
4892,63,152.04378592819228,1,0,1,3
4893,49,57.62044042047263,0,0,0,3
4894,35,50.1316705012552,0,0,0,4
4895,40,99.35802024306822,0,0,0,3
4896,70,121.5586362781041,0,0,0,1
4897,61,101.79304933668055,0,0,0,0
4898,37,70.14185515698588,0,0,0,1
4899,48,193.17658716628915,1,0,1,2
4900,54,123.53082387264129,1,1,2,5
4901,39,283.64004308322325,2,0,1,4
4902,55,197.00439733067185,2,0,1,2
4903,73,109.32632776353483,0,1,1,1
4904,57,66.90322986912096,0,1,1,5
4905,59,94.66190396590403,1,1,2,4
4906,49,167.18955349539118,1,1,2,6
4907,36,142.6463540852858,0,0,0,2
4908,65,221.30524569634488,2,0,1,3
4909,39,83.18862803362592,0,1,1,1
4910,24,133.1924222523582,0,0,0,3
4911,50,80.80257235477973,1,0,1,4
4912,50,178.47320575788362,2,1,2,3
4913,56,115.01831966344977,1,1,2,5
4914,69,102.427322182621,0,1,1,2
4915,65,204.67917305304,2,0,1,3
4916,36,135.09757105815967,0,1,1,6
4917,37,37.65669532764624,0,0,0,5
4918,29,74.38870112915097,0,1,1,3
4919,43,99.28384408173012,0,0,0,3
4920,66,100.9172541850331,0,0,0,2
4921,72,115.60418602690027,0,1,1,1
4922,70,281.721523802945,2,0,1,5
4923,47,159.40870605375463,1,1,2,5
4924,18,115.37519221147025,0,0,0,5
4925,59,194.7649925474673,2,0,1,3
4926,23,28.785952322253536,0,1,1,2
4927,50,117.94964951834075,1,0,1,3
4928,27,55.70807725937978,0,1,1,5
4929,45,92.3655904160066,0,0,0,6
4930,64,142.65828695769687,0,0,0,4
4931,49,53.78788789258905,0,1,1,2
4932,29,119.99017662024417,0,0,0,5
4933,30,40.04415670071644,0,1,1,1
4934,71,77.87323603208513,0,0,0,1
4935,69,244.1827473665131,2,0,1,2
4936,53,58.896841243686566,0,1,1,1
4937,44,170.62313768390217,1,1,2,4
4938,23,62.90572696418228,0,1,1,1
4939,32,105.03814989769344,0,1,1,6
4940,55,127.2683512992426,1,1,2,6
4941,53,294.32698578648166,2,1,2,6
4942,71,221.25653026686774,2,0,1,5
4943,34,64.3225247828718,0,1,1,2
4944,25,83.16631678705156,0,0,0,1
4945,16,59.17375657742485,0,0,0,5
4946,21,99.78352037419384,0,1,1,0
4947,21,47.485935496871406,0,1,1,5
4948,32,82.80225090445308,0,1,1,2
4949,29,187.18523615196924,0,0,0,2
4950,58,141.94860016958074,1,0,1,3
4951,59,61.579192303188734,0,1,1,1
4952,72,122.9070110339466,0,1,1,1
4953,71,284.33628031001797,2,1,2,3
4954,32,92.33028253445902,0,0,0,5
4955,66,69.78969730990859,0,0,0,1
4956,47,59.563745989476004,0,0,0,4
4957,40,80.09375872112551,0,0,0,1
4958,74,236.70347755887417,2,0,1,2
4959,61,143.39841398060878,0,0,0,2
4960,43,85.83931370045138,0,1,1,3
4961,26,76.81055918411994,0,1,1,1
4962,49,80.22364570745162,0,0,0,3
4963,71,81.50018892171646,0,0,0,4
4964,21,164.29643849930073,0,1,1,1
4965,47,71.26089518924906,0,1,1,2
4966,49,90.3608722803901,0,0,0,3
4967,24,56.94641305799863,0,1,1,4
4968,57,183.43333667692679,2,1,2,1
4969,43,111.00229445916898,0,1,1,5
4970,65,270.01179376101857,2,0,1,1
4971,37,89.07928972475447,0,0,0,5
4972,21,57.670917954890555,0,1,1,4
4973,39,164.40564236769706,1,1,2,3
4974,50,141.16642047434112,1,0,1,4
4975,69,74.17564188299386,0,1,1,2
4976,30,49.09818493267847,0,1,1,5
4977,67,122.99253619707777,0,0,0,4
4978,34,94.68449014984463,0,1,1,1
4979,70,125.05990096812867,0,1,1,2
4980,33,177.60537421608785,1,0,1,3
4981,21,33.239821057370776,0,1,1,4
4982,27,39.65148846366484,0,0,0,5
4983,72,164.10889230653555,1,1,2,3
4984,61,79.07059967650973,0,0,0,1
4985,26,36.3867854758124,0,1,1,3
4986,44,151.4608451009537,1,1,2,3
4987,45,85.86436071518756,0,1,1,2
4988,20,32.49734363661797,0,1,1,3
4989,66,66.75453704958005,0,1,1,6
4990,37,137.5645313770442,0,1,1,3
4991,50,79.05985960182068,1,1,2,2
4992,71,205.44533819684463,2,0,1,2
4993,23,156.55198618655098,0,0,0,1
4994,57,113.78125469278069,1,1,2,4
4995,47,149.10669934656028,0,0,0,0
4996,30,140.36644295725876,0,0,0,5
4997,45,147.257260009898,0,0,0,1
4998,16,25.584217479093546,0,1,1,3
4999,66,98.46411250451594,0,0,0,2
